room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
10874770,47328992,Entire home/apt,MisericÌ_rdia,6,2,5,2,52
10876023,56344244,Entire home/apt,SÌ£o Vicente,43,4,2,1,41
10877373,46324624,Private room,MisericÌ_rdia,64,4.5,2,1,22
10879097,43837299,Entire home/apt,Santa Maria Maior,73,5,6,2,136
10879374,51461,Entire home/apt,Santa Maria Maior,68,4.5,2,0,56
10879540,56363298,Entire home/apt,SÌ£o Domingos de Benfica,44,4.5,10,3,58
10880461,18442418,Entire home/apt,MisericÌ_rdia,15,4.5,3,1,46
10881875,53607985,Private room,Santa Maria Maior,23,5,2,1,52
10882251,56168401,Entire home/apt,Campo de Ourique,7,4.5,4,2,80
10882929,53607985,Private room,Santa Maria Maior,16,5,2,1,46
10883431,53607985,Private room,Santa Maria Maior,33,4.5,2,1,52
10883647,53607985,Private room,Santa Maria Maior,28,5,2,1,52
10883857,53607985,Private room,Santa Maria Maior,17,4.5,2,1,46
10884803,10599350,Entire home/apt,Benfica,13,4.5,6,2,133
10892716,1496930,Entire home/apt,Avenidas Novas,0,0,6,3,162
10893016,37758551,Entire home/apt,Santo AntÌ_nio,2,0,4,1,69
10893070,27666036,Entire home/apt,Ajuda,18,5,6,3,138
10896013,48067566,Private room,Olivais,104,4.5,2,1,29
10897117,11663712,Private room,Santo AntÌ_nio,0,0,1,1,29
10897368,11663712,Private room,Santo AntÌ_nio,0,0,1,1,29
10897503,11663712,Private room,Santo AntÌ_nio,0,0,1,1,29
10898267,11663712,Private room,Arroios,0,0,1,1,23
10898408,11663712,Private room,Arroios,0,0,1,1,23
10898490,11663712,Private room,Arroios,0,0,1,1,23
10898587,11663712,Private room,Arroios,0,0,1,1,23
10898676,11663712,Private room,Arroios,0,0,1,1,23
10898741,11663712,Private room,Arroios,0,0,1,1,23
10898822,11663712,Private room,Arroios,0,0,1,1,23
10898916,11663712,Private room,Arroios,0,0,1,1,23
10901537,2428279,Entire home/apt,Estrela,10,5,9,4,300
10902917,17638903,Private room,Avenidas Novas,9,4,1,1,49
10915613,9263939,Entire home/apt,Estrela,9,5,4,1,57
10917646,11093680,Entire home/apt,MisericÌ_rdia,18,4.5,6,3,231
10918777,46064752,Entire home/apt,MisericÌ_rdia,63,5,6,1,78
10922182,15421818,Entire home/apt,Avenidas Novas,22,4.5,2,1,87
10931768,21875687,Entire home/apt,Santa Maria Maior,44,4.5,4,2,104
10932420,56678875,Entire home/apt,Olivais,10,4,4,1,80
10935550,56017234,Entire home/apt,Santo AntÌ_nio,10,5,4,1,98
10937843,38561697,Entire home/apt,Santa Maria Maior,12,4.5,12,4,180
10939204,53607985,Entire home/apt,MisericÌ_rdia,10,5,2,1,115
10940244,40292813,Private room,SÌ£o Vicente,39,5,2,1,40
10943952,42262039,Entire home/apt,Santa Maria Maior,71,4.5,4,0,60
10944578,17777000,Entire home/apt,Santa Maria Maior,69,5,4,1,93
10945198,50506479,Entire home/apt,Arroios,56,4.5,8,3,97
10964237,56873559,Private room,Santa Maria Maior,18,4.5,2,1,100
10965495,32474085,Entire home/apt,Beato,16,4.5,4,1,57
10966905,12440310,Entire home/apt,Santa Maria Maior,21,5,4,0,173
10967532,56873559,Entire home/apt,Santa Maria Maior,25,4.5,4,0,173
10967742,56897535,Entire home/apt,Santa Maria Maior,82,4.5,4,1,58
10967969,29976608,Entire home/apt,Santo AntÌ_nio,50,4.5,6,1,61
10968486,15578909,Private room,Campo de Ourique,13,5,2,1,35
10975114,48067566,Private room,Olivais,113,4.5,2,1,28
10976014,3953109,Entire home/apt,Santa Maria Maior,19,4,7,3,144
10983452,2803281,Private room,Arroios,1,0,2,1,52
10984149,50232987,Entire home/apt,Santa Maria Maior,24,4.5,2,0,52
10985016,34568793,Entire home/apt,MisericÌ_rdia,82,5,6,3,80
10985562,45788899,Private room,Estrela,62,4.5,2,1,30
10991379,22770333,Entire home/apt,Santa Maria Maior,75,4.5,4,1,55
11002241,35637140,Entire home/apt,Santa Maria Maior,8,4.5,4,1,109
11002922,14316843,Entire home/apt,Arroios,69,4,3,0,29
11004075,35637140,Entire home/apt,Santa Maria Maior,3,4.5,5,1,87
11004189,57101808,Entire home/apt,Arroios,3,5,7,3,46
11006388,12022387,Private room,AlcÌ¢ntara,7,5,2,1,29
11011735,34179276,Entire home/apt,Arroios,4,4.5,3,1,21
11013072,22369977,Private room,Santa Maria Maior,1,0,2,1,29
11014997,32344156,Shared room,MisericÌ_rdia,32,4.5,2,1,16
11015185,57117277,Entire home/apt,Marvila,0,0,4,1,115
11015580,32344156,Shared room,MisericÌ_rdia,15,4.5,8,1,15
11017255,51310367,Entire home/apt,Campo de Ourique,36,4.5,4,1,87
11019217,6929959,Entire home/apt,MisericÌ_rdia,55,5,3,1,67
11028551,11928250,Entire home/apt,MisericÌ_rdia,51,5,4,1,80
11028663,2476571,Entire home/apt,SÌ£o Vicente,5,5,16,5,226
11029979,56873559,Entire home/apt,Santa Maria Maior,45,4.5,2,1,127
11032594,57253909,Entire home/apt,MisericÌ_rdia,14,5,4,1,46
11035340,9664029,Entire home/apt,Santo AntÌ_nio,68,5,4,1,75
11036411,9664029,Entire home/apt,Santo AntÌ_nio,83,5,2,0,64
11042219,5374058,Entire home/apt,Santo AntÌ_nio,68,5,6,3,87
11043404,57312486,Entire home/apt,MisericÌ_rdia,61,4.5,2,1,46
11044928,53607985,Entire home/apt,Santa Maria Maior,9,5,4,1,98
11051352,57356823,Private room,MisericÌ_rdia,5,5,2,1,37
11053351,29248421,Entire home/apt,Arroios,14,4.5,6,3,83
11055314,11707167,Entire home/apt,Santa Maria Maior,5,4.5,3,2,69
11055735,9330931,Private room,Arroios,21,4.5,1,1,30
11056658,1756107,Entire home/apt,MisericÌ_rdia,10,4.5,3,1,68
11057526,17733765,Entire home/apt,Santo AntÌ_nio,23,4,6,2,104
11064284,32865630,Entire home/apt,Avenidas Novas,1,0,10,6,162
11067058,19905749,Entire home/apt,Santa Maria Maior,84,5,4,2,98
11067079,19905749,Entire home/apt,Santa Maria Maior,63,5,5,2,103
11067094,57444825,Private room,MisericÌ_rdia,32,4.5,2,1,69
11067579,7319425,Entire home/apt,MisericÌ_rdia,77,4,3,1,44
11068892,45787200,Entire home/apt,Campolide,0,0,4,2,52
11076219,23287160,Entire home/apt,SÌ£o Vicente,9,4.5,2,3,36
11077418,3168004,Entire home/apt,Santa Maria Maior,5,4.5,6,3,115
11078670,30056520,Entire home/apt,Santa Maria Maior,20,4,3,0,52
11079549,24485176,Entire home/apt,SÌ£o Vicente,35,4,2,0,32
11079864,24485176,Entire home/apt,Santa Maria Maior,48,4,2,0,38
11082747,3168004,Entire home/apt,BelÌ©m,5,4,4,1,52
11093185,57604491,Entire home/apt,MisericÌ_rdia,35,5,4,2,96
11098638,57638390,Entire home/apt,Carnide,22,5,6,2,58
11099863,4132827,Private room,MisericÌ_rdia,2,0,2,1,52
11100273,4132827,Private room,Estrela,3,3.5,4,1,68
11101231,57654864,Entire home/apt,Santo AntÌ_nio,43,5,2,1,56
11101369,23450558,Entire home/apt,Santa Maria Maior,51,4.5,3,0,91
11102680,57663216,Entire home/apt,Santa Maria Maior,53,4.5,2,0,33
11116047,57747457,Entire home/apt,MisericÌ_rdia,49,4.5,5,1,52
11120737,57777682,Entire home/apt,BelÌ©m,1,0,4,1,64
11123312,7384465,Entire home/apt,Lumiar,33,5,6,3,231
11125787,10154317,Private room,MisericÌ_rdia,66,5,4,1,40
11131142,2717587,Entire home/apt,MisericÌ_rdia,42,4,5,2,58
11131516,10550381,Entire home/apt,SÌ£o Vicente,58,5,4,1,40
11135024,53737022,Private room,MisericÌ_rdia,13,5,1,1,20
11135694,5074065,Entire home/apt,Marvila,6,4.5,4,2,69
11136397,1282676,Entire home/apt,Santo AntÌ_nio,8,5,6,3,127
11138153,2446180,Entire home/apt,Santa Maria Maior,39,5,4,3,144
11138511,48045283,Entire home/apt,Estrela,49,5,4,1,64
11142565,57909134,Entire home/apt,Santo AntÌ_nio,60,5,4,1,87
11145976,17733765,Entire home/apt,MisericÌ_rdia,11,4.5,6,2,173
11147110,57946240,Entire home/apt,Avenidas Novas,28,4.5,2,1,60
11151531,57983410,Entire home/apt,SÌ£o Vicente,11,4.5,6,2,106
11152708,57832491,Entire home/apt,Campo de Ourique,16,4.5,4,1,64
11153408,602686,Entire home/apt,MisericÌ_rdia,9,5,4,1,79
11154375,58000108,Entire home/apt,Santa Maria Maior,56,4.5,5,2,80
11154417,16190724,Private room,Arroios,0,0,2,1,36
11159008,2174752,Entire home/apt,Santa Maria Maior,0,0,4,1,85
11159282,26944307,Private room,Arroios,21,4.5,1,1,21
11160174,23811010,Entire home/apt,Santa Maria Maior,94,5,4,2,104
11160772,26944307,Private room,Arroios,31,4.5,2,1,29
11161042,3083466,Entire home/apt,MisericÌ_rdia,24,4.5,4,1,58
11161151,17457001,Entire home/apt,MisericÌ_rdia,41,5,5,3,113
11162813,42518826,Entire home/apt,Olivais,62,4.5,4,1,46
11164977,29202743,Entire home/apt,Parque das NaÌ¤Ìµes,4,5,4,2,144
11165292,56017234,Entire home/apt,Santo AntÌ_nio,22,5,4,1,98
11165405,29202743,Entire home/apt,Parque das NaÌ¤Ìµes,2,0,3,1,102
11165976,22485133,Entire home/apt,Arroios,1,0,6,1,122
11166002,56017234,Entire home/apt,Santo AntÌ_nio,20,5,4,1,103
11166510,22485133,Entire home/apt,Arroios,0,0,6,1,122
11166649,48998852,Entire home/apt,Arroios,55,5,4,1,75
11166656,56017234,Entire home/apt,Santo AntÌ_nio,6,5,4,1,98
11166695,56017234,Entire home/apt,Santo AntÌ_nio,24,5,4,1,98
11171959,17820425,Entire home/apt,Santa Maria Maior,48,4.5,2,0,31
11178568,3953109,Entire home/apt,SÌ£o Vicente,12,4,5,2,56
11178946,1756107,Entire home/apt,Santa Maria Maior,1,0,4,2,99
11179543,3953109,Entire home/apt,SÌ£o Vicente,9,4,5,2,56
11180081,3953109,Entire home/apt,SÌ£o Vicente,11,4.5,5,2,56
11180335,3953109,Entire home/apt,SÌ£o Vicente,2,0,5,2,56
11180408,10082182,Entire home/apt,Arroios,59,5,4,2,75
11180616,20507987,Entire home/apt,Arroios,23,4.5,3,0,58
11181452,20507987,Entire home/apt,Arroios,26,4,3,0,58
11183184,52615975,Entire home/apt,MisericÌ_rdia,46,4.5,2,0,35
11183689,57874758,Entire home/apt,Campo de Ourique,17,4.5,3,1,74
11184486,15463915,Entire home/apt,Avenidas Novas,41,5,6,3,139
11186704,33148700,Entire home/apt,Santo AntÌ_nio,85,4,2,0,40
11186978,35892031,Private room,Arroios,16,4.5,2,1,23
11195810,3083466,Entire home/apt,MisericÌ_rdia,13,4.5,6,2,69
11196754,2023076,Entire home/apt,MisericÌ_rdia,5,5,6,3,104
11208958,217058,Entire home/apt,Santa Maria Maior,8,4.5,3,1,68
11214965,3897446,Entire home/apt,MisericÌ_rdia,1,0,4,2,89
11220189,57146639,Entire home/apt,SÌ£o Vicente,23,4.5,2,1,46
11225483,53607985,Entire home/apt,MisericÌ_rdia,2,0,4,1,122
11233968,21980829,Entire home/apt,Santo AntÌ_nio,87,4.5,6,3,56
11235071,50897719,Entire home/apt,Santa Maria Maior,65,5,9,3,143
11238575,55909818,Private room,Avenidas Novas,0,0,1,1,52
11240123,54464176,Entire home/apt,Avenidas Novas,7,4.5,5,2,75
11240188,42262039,Entire home/apt,Arroios,60,4.5,4,1,54
11240878,58619238,Private room,SÌ£o Domingos de Benfica,5,5,2,1,29
11241955,24849484,Entire home/apt,Santo AntÌ_nio,52,5,4,1,40
11246292,3471692,Entire home/apt,SÌ£o Vicente,38,5,4,2,64
11247160,57592168,Private room,Penha de FranÌ¤a,5,4.5,1,1,19
11253213,58716496,Entire home/apt,Arroios,27,4.5,8,4,109
11253708,58723466,Entire home/apt,Santa Maria Maior,15,5,4,2,104
11254928,48155967,Entire home/apt,Parque das NaÌ¤Ìµes,4,5,4,1,80
11255567,56974375,Entire home/apt,Arroios,8,,2,1,52
11257714,58751787,Entire home/apt,Santa Maria Maior,6,5,4,1,196
11259999,58751787,Entire home/apt,Santa Maria Maior,2,0,6,2,242
11267287,1670091,Entire home/apt,Santa Maria Maior,91,5,4,1,68
11268889,47704040,Private room,Santa Maria Maior,0,0,2,1,32
11268965,53297285,Entire home/apt,Areeiro,7,4.5,4,2,59
11269324,3514422,Entire home/apt,Avenidas Novas,3,2,2,1,35
11270417,1756107,Entire home/apt,Estrela,19,4.5,4,2,68
11270468,44409082,Entire home/apt,Parque das NaÌ¤Ìµes,13,4.5,6,0,71
11272345,58856345,Entire home/apt,Arroios,2,0,4,4,93
11274620,44485716,Private room,Santo AntÌ_nio,0,0,2,1,29
11278059,58899339,Shared room,Arroios,27,5,9,1,22
11280758,58751787,Entire home/apt,Santa Maria Maior,0,0,4,1,162
11293056,11924532,Entire home/apt,SÌ£o Vicente,41,5,5,2,68
11293457,8199985,Entire home/apt,Santa Maria Maior,1,0,4,4,115
11293660,16741161,Entire home/apt,Benfica,6,5,5,1,69
11294751,4986163,Entire home/apt,MisericÌ_rdia,48,5,2,1,80
11295137,53607985,Entire home/apt,MisericÌ_rdia,18,5,2,1,104
11300214,58999768,Entire home/apt,Santa Maria Maior,50,4.5,4,1,75
11300624,19905749,Entire home/apt,Santa Maria Maior,50,5,4,1,84
11301317,41180608,Entire home/apt,Arroios,70,5,4,1,60
11311700,1756107,Entire home/apt,Estrela,10,4.5,5,2,89
11314409,3953109,Entire home/apt,Santo AntÌ_nio,8,4,7,3,96
11315688,1756107,Entire home/apt,MisericÌ_rdia,15,4.5,2,1,68
11316507,6392918,Entire home/apt,Santa Maria Maior,28,4,2,0,57
11317269,59015750,Entire home/apt,Santa Maria Maior,40,4.5,2,0,46
11319185,58899339,Shared room,Avenidas Novas,0,0,9,1,31
11319329,58899339,Private room,Avenidas Novas,0,0,2,1,69
11320312,59208985,Entire home/apt,Santa Maria Maior,67,4.5,4,1,58
11321443,32891681,Entire home/apt,Arroios,1,0,4,2,75
11323720,59234881,Entire home/apt,Penha de FranÌ¤a,1,0,4,1,26
11329026,46064752,Entire home/apt,MisericÌ_rdia,27,5,5,1,60
11329867,20551715,Private room,Arroios,30,4.5,2,1,40
11329941,59287184,Entire home/apt,Arroios,19,5,6,3,93
11331272,3953109,Entire home/apt,MisericÌ_rdia,10,4,4,2,105
11334881,1756107,Entire home/apt,Santo AntÌ_nio,3,4.5,3,1,78
11336066,20974205,Entire home/apt,Penha de FranÌ¤a,1,0,2,1,40
11336199,48950217,Entire home/apt,Penha de FranÌ¤a,1,0,6,3,115
11336662,22192546,Entire home/apt,Parque das NaÌ¤Ìµes,0,0,6,2,87
11337281,22192546,Entire home/apt,Campolide,4,5,5,2,98
11337562,4986163,Entire home/apt,MisericÌ_rdia,54,4.5,2,1,80
11337716,4986163,Entire home/apt,MisericÌ_rdia,46,4.5,2,1,93
11338090,4986163,Entire home/apt,MisericÌ_rdia,32,5,2,1,93
11339559,4179366,Entire home/apt,MisericÌ_rdia,47,5,4,2,58
11339968,2108990,Entire home/apt,Santo AntÌ_nio,50,4.5,3,1,79
11351194,9071395,Entire home/apt,MisericÌ_rdia,26,3.5,2,1,33
11352672,59456528,Entire home/apt,Santa Maria Maior,63,4.5,4,1,61
11356685,34663570,Entire home/apt,Santo AntÌ_nio,67,4.5,4,1,35
11360326,20729731,Entire home/apt,Santa Maria Maior,15,5,5,2,115
11360785,59510452,Entire home/apt,MisericÌ_rdia,47,4.5,6,2,71
11369235,59582139,Entire home/apt,MisericÌ_rdia,41,5,4,2,100
11372304,59603132,Entire home/apt,Santa Maria Maior,49,5,7,3,208
11373988,3464438,Private room,Penha de FranÌ¤a,1,0,2,1,35
11383888,5374058,Entire home/apt,Santo AntÌ_nio,40,5,6,2,88
11385862,59717021,Entire home/apt,Areeiro,10,5,8,4,219
11388429,34773648,Entire home/apt,MisericÌ_rdia,18,5,6,2,69
11392761,57563093,Entire home/apt,MisericÌ_rdia,30,4.5,2,1,40
11392952,59771401,Entire home/apt,MisericÌ_rdia,74,5,4,1,80
11394383,4217763,Private room,Santa Maria Maior,0,0,2,1,113
11394534,14539928,Entire home/apt,SÌ£o Vicente,24,4.5,4,1,58
11396883,59805291,Private room,Santa Maria Maior,4,5,2,1,32
11411241,3953109,Entire home/apt,Santa Maria Maior,21,4.5,4,2,155
11411443,59732360,Entire home/apt,Santa Maria Maior,94,4.5,4,1,52
11411694,709059,Entire home/apt,MisericÌ_rdia,79,4.5,4,1,57
11413162,42690456,Entire home/apt,MisericÌ_rdia,9,4,7,3,288
11414196,59603132,Entire home/apt,Santa Maria Maior,59,5,6,3,219
11415263,59936697,Entire home/apt,BelÌ©m,16,4.5,4,1,55
11415798,11840835,Entire home/apt,Arroios,6,4.5,2,1,58
11415854,3487883,Entire home/apt,Santa Maria Maior,33,4.5,8,4,125
11416514,37826641,Private room,AlcÌ¢ntara,2,0,2,1,29
11427576,17296331,Entire home/apt,Santa Maria Maior,8,5,2,1,69
11427995,32344156,Shared room,MisericÌ_rdia,21,5,8,1,18
11428085,6460334,Private room,Campo de Ourique,0,0,3,1,40
11428419,59887905,Entire home/apt,Arroios,0,0,4,2,69
11432310,3083466,Entire home/apt,MisericÌ_rdia,0,0,4,2,58
11433296,3953109,Entire home/apt,Santo AntÌ_nio,2,0,4,2,96
11433462,15180709,Entire home/apt,MisericÌ_rdia,42,4.5,6,3,144
11437446,8410014,Private room,Arroios,3,4,1,1,28
11439231,60114776,Entire home/apt,Parque das NaÌ¤Ìµes,8,5,2,1,90
11439639,60117825,Entire home/apt,Santa Maria Maior,16,5,5,1,194
11440001,17566896,Entire home/apt,Santo AntÌ_nio,42,4.5,4,1,46
11440203,60120794,Entire home/apt,Santa Maria Maior,6,4.5,2,1,59
11440221,17566896,Entire home/apt,Santo AntÌ_nio,26,4,4,2,52
11447666,60183763,Entire home/apt,MisericÌ_rdia,38,5,4,1,87
11448004,60183853,Entire home/apt,Arroios,17,4.5,3,1,58
11448034,9083305,Entire home/apt,AlcÌ¢ntara,76,5,2,0,67
11448810,184400,Entire home/apt,MisericÌ_rdia,0,0,4,2,115
11449421,60190529,Entire home/apt,Santa Maria Maior,30,4.5,4,2,52
11453771,4141894,Entire home/apt,Santa Maria Maior,28,4.5,5,2,138
11453884,56201244,Entire home/apt,MisericÌ_rdia,34,5,3,1,93
11453953,30454252,Entire home/apt,Santo AntÌ_nio,22,4.5,6,2,91
11454171,3953109,Entire home/apt,Estrela,3,4,6,2,71
11455287,49265945,Entire home/apt,MisericÌ_rdia,0,0,12,4,115
11456031,31527144,Private room,Avenidas Novas,0,0,4,1,58
11458777,12095857,Private room,Avenidas Novas,0,0,2,1,23
11459348,4511947,Entire home/apt,Santa Maria Maior,40,4.5,3,0,46
11459777,20176564,Entire home/apt,Campo de Ourique,34,4.5,2,1,48
11460112,60117825,Entire home/apt,Santa Maria Maior,15,5,5,1,173
11460530,4511947,Entire home/apt,Santa Maria Maior,1,0,8,3,138
11460673,60274811,Entire home/apt,Parque das NaÌ¤Ìµes,0,0,6,2,184
11460799,60117825,Entire home/apt,Santa Maria Maior,18,5,5,1,208
11461055,60117825,Entire home/apt,Santa Maria Maior,37,5,5,1,229
11462044,53290235,Entire home/apt,Santa Maria Maior,62,5,5,3,40
11469218,19883677,Entire home/apt,BelÌ©m,13,4.5,2,1,79
11469310,60339761,Entire home/apt,Santa Maria Maior,30,4.5,2,0,58
11470900,3953109,Entire home/apt,Santa Maria Maior,17,4.5,6,3,125
11471010,2381723,Entire home/apt,Alvalade,16,5,7,3,80
11472051,11707167,Entire home/apt,Arroios,10,4,8,4,93
11473428,21980829,Entire home/apt,Santa Maria Maior,125,5,8,3,102
11475705,27824644,Entire home/apt,SÌ£o Vicente,30,4.5,2,1,58
11480992,6392918,Entire home/apt,SÌ£o Vicente,39,4.5,8,3,162
11483513,9816110,Entire home/apt,Santa Maria Maior,59,4.5,3,1,29
11484807,28289324,Entire home/apt,Campo de Ourique,52,5,8,3,93
11487342,46207193,Entire home/apt,Areeiro,11,4.5,6,2,58
11489124,60487693,Entire home/apt,Arroios,4,5,4,1,76
11489356,32966468,Entire home/apt,Arroios,38,5,5,1,80
11489487,3645482,Entire home/apt,Santa Maria Maior,57,4.5,4,1,69
11489576,10156178,Entire home/apt,SÌ£o Vicente,2,0,2,1,80
11489731,29632595,Entire home/apt,MisericÌ_rdia,63,5,2,1,35
11489874,11000899,Entire home/apt,Penha de FranÌ¤a,39,4.5,2,1,36
11489917,49717065,Entire home/apt,MisericÌ_rdia,76,4.5,9,3,52
11490454,6123946,Entire home/apt,Santa Maria Maior,32,5,2,1,93
11491973,2681397,Entire home/apt,MisericÌ_rdia,47,4.5,16,6,484
11495477,26741672,Entire home/apt,Santa Maria Maior,58,5,5,2,93
11500700,60574916,Entire home/apt,SÌ£o Vicente,46,5,2,1,35
11501602,9427029,Private room,Penha de FranÌ¤a,9,5,1,1,23
11501660,57592168,Private room,Penha de FranÌ¤a,1,0,1,1,21
11502169,17784132,Entire home/apt,Arroios,1,0,2,1,46
11502189,17784132,Entire home/apt,Arroios,0,0,10,5,202
11502278,56201244,Entire home/apt,MisericÌ_rdia,43,5,6,3,127
11505278,26944307,Entire home/apt,MisericÌ_rdia,47,4,3,1,35
11509665,14094902,Entire home/apt,Ajuda,14,5,8,3,80
11511365,48329900,Entire home/apt,Santo AntÌ_nio,1,0,4,2,88
11511407,55797374,Entire home/apt,MisericÌ_rdia,7,5,5,2,98
11511770,34684556,Private room,Alvalade,25,5,2,1,127
11512412,38440957,Private room,Penha de FranÌ¤a,26,3.5,2,1,27
11516498,60703822,Entire home/apt,Santo AntÌ_nio,18,4.5,6,2,69
11517703,45010760,Entire home/apt,Santa Maria Maior,19,4.5,4,2,56
11519833,60487693,Entire home/apt,Arroios,1,0,4,1,87
11523225,58899339,Shared room,Avenidas Novas,4,5,9,1,23
11523892,60731043,Private room,Estrela,5,4.5,1,1,18
11537962,20551715,Entire home/apt,Arroios,0,0,6,2,75
11539090,60876405,Private room,Campolide,4,4,1,1,11
11542218,2372087,Entire home/apt,Arroios,7,4.5,10,4,173
11542224,2372087,Entire home/apt,Santo AntÌ_nio,3,4.5,4,1,115
11544433,60912343,Entire home/apt,Arroios,0,0,2,1,138
11547646,19759442,Entire home/apt,Arroios,32,4.5,7,4,126
11550477,19553068,Private room,SÌ£o Vicente,9,4.5,2,1,29
11552859,4511947,Entire home/apt,Santa Maria Maior,48,5,3,0,46
11553364,35884755,Private room,BelÌ©m,9,5,2,1,40
11553503,4511947,Entire home/apt,Santa Maria Maior,40,5,2,0,40
11554373,50503719,Entire home/apt,Santo AntÌ_nio,3,5,4,2,136
11560731,61058696,Private room,Avenidas Novas,21,4.5,3,1,40
11562247,34342493,Entire home/apt,Santa Maria Maior,54,5,2,0,87
11563851,49265945,Entire home/apt,MisericÌ_rdia,1,0,14,6,634
11566989,506703,Private room,Beato,20,4.5,2,1,26
11568512,61114774,Entire home/apt,Santo AntÌ_nio,1,0,2,1,58
11569892,36990618,Private room,Penha de FranÌ¤a,18,4.5,1,1,18
11570526,61129843,Private room,Areeiro,0,0,2,1,46
11570667,61129843,Entire home/apt,Areeiro,2,0,8,5,191
11571786,36990618,Private room,Penha de FranÌ¤a,11,4,2,1,21
11577862,28283287,Entire home/apt,Beato,0,0,4,1,93
11579012,9342438,Entire home/apt,Estrela,35,4.5,4,1,48
11579312,3953109,Entire home/apt,Santa Maria Maior,9,4,7,4,126
11579539,688914,Entire home/apt,Arroios,10,4.5,4,1,60
11579695,57443064,Entire home/apt,SÌ£o Domingos de Benfica,51,4.5,4,2,52
11580318,1756107,Entire home/apt,SÌ£o Vicente,59,3.5,4,0,44
11581275,61228694,Entire home/apt,MisericÌ_rdia,3,4.5,4,1,115
11581445,61230340,Private room,Santa Maria Maior,32,4.5,2,1,29
11581718,13750296,Entire home/apt,Santa Maria Maior,37,5,6,2,173
11583126,60487693,Entire home/apt,Arroios,2,0,6,2,104
11583732,61058696,Private room,Avenidas Novas,45,5,2,1,40
11584055,61250567,Private room,AlcÌ¢ntara,0,0,2,1,41
11584564,61255540,Shared room,Arroios,15,4.5,5,1,18
11584607,61058696,Private room,Avenidas Novas,35,5,2,1,40
11585102,1549585,Entire home/apt,MisericÌ_rdia,25,4,2,1,54
11585208,61058696,Private room,Avenidas Novas,14,5,1,1,35
11585645,61058696,Private room,Avenidas Novas,29,5,1,1,35
11585911,61058696,Private room,Avenidas Novas,27,4.5,1,1,32
11586158,61058696,Private room,Avenidas Novas,25,5,2,1,40
11589227,56201244,Entire home/apt,Campo de Ourique,33,5,4,3,184
11589264,23335585,Entire home/apt,Estrela,32,5,4,2,197
11589912,61297178,Entire home/apt,Santa Maria Maior,23,5,6,2,109
11590528,61302501,Entire home/apt,SÌ£o Vicente,77,5,2,1,35
11596194,1686261,Entire home/apt,Santo AntÌ_nio,46,5,6,2,87
11597908,61134168,Entire home/apt,MisericÌ_rdia,43,4.5,4,1,40
11597991,20255311,Entire home/apt,Estrela,18,5,8,3,288
11601726,2573566,Entire home/apt,Avenidas Novas,0,0,4,1,114
11601922,61391489,Entire home/apt,SÌ£o Vicente,4,4,2,1,46
11602183,61392465,Entire home/apt,MisericÌ_rdia,40,4.5,4,1,61
11602195,2573566,Entire home/apt,Avenidas Novas,0,0,4,1,114
11602951,2573566,Entire home/apt,Avenidas Novas,0,0,2,0,138
11603149,61255540,Private room,Arroios,2,0,2,1,33
11603154,2573566,Entire home/apt,Arroios,0,0,4,1,114
11603206,2573566,Entire home/apt,Avenidas Novas,1,0,2,0,75
11603295,2573566,Entire home/apt,Avenidas Novas,0,0,2,0,80
11603904,60484494,Entire home/apt,MisericÌ_rdia,39,4,4,1,50
11607934,32354202,Entire home/apt,Santa Maria Maior,62,5,6,2,109
11613608,61489330,Private room,BelÌ©m,4,5,2,1,29
11613837,11089428,Private room,Arroios,15,5,3,1,35
11615076,61498227,Private room,Olivais,153,5,2,1,29
11616801,29444462,Entire home/apt,Penha de FranÌ¤a,0,0,9,7,173
11617020,29064494,Entire home/apt,MisericÌ_rdia,37,4.5,4,1,67
11617046,4701852,Private room,Avenidas Novas,3,4,3,3,62
11617859,50897719,Entire home/apt,Santa Maria Maior,54,4.5,6,2,109
11618485,49897823,Private room,Arroios,8,5,2,1,23
11619270,14291065,Entire home/apt,MisericÌ_rdia,64,5,2,0,52
11623897,61294263,Entire home/apt,Benfica,2,0,5,3,58
11624478,56997262,Entire home/apt,Santa Maria Maior,43,5,2,1,40
11628713,49096239,Entire home/apt,SÌ£o Vicente,72,5,6,2,94
11633824,41998277,Entire home/apt,MisericÌ_rdia,113,4.5,4,1,57
11635212,49265945,Entire home/apt,MisericÌ_rdia,0,0,15,6,692
11639559,15734700,Private room,Alvalade,0,0,1,1,369
11646880,14745294,Private room,Santo AntÌ_nio,30,5,1,1,31
11647007,19590745,Private room,SÌ£o Vicente,45,4.5,2,1,29
11648934,19238565,Entire home/apt,Santa Maria Maior,85,4.5,2,1,41
11651168,14291065,Private room,MisericÌ_rdia,32,5,2,1,32
11651280,61804600,Entire home/apt,Arroios,34,5,4,1,85
11651392,14789396,Entire home/apt,MisericÌ_rdia,54,4.5,4,1,58
11651698,61058696,Entire home/apt,Avenidas Novas,3,5,11,7,276
11652041,639944,Entire home/apt,Santa Maria Maior,36,4.5,7,3,138
11652498,60929188,Private room,Penha de FranÌ¤a,54,5,2,1,19
11654414,61830302,Entire home/apt,MisericÌ_rdia,51,4.5,3,1,80
11655674,19905749,Entire home/apt,MisericÌ_rdia,56,5,4,2,114
11655950,61844488,Entire home/apt,SÌ£o Vicente,52,5,3,1,69
